run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,merge_position_V0,hard_brake_count_V0,role_V1,speed_class_V1,merge_position_V1,hard_brake_count_V1,role_V2,speed_class_V2,merge_position_V2,hard_brake_count_V2,role_V3,speed_class_V3,merge_position_V3,hard_brake_count_V3
mean_900103,mean,900103,H0,H0_00151,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00152,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00153,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00154,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00155,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00156,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00157,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00158,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00159,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00160,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00161,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00162,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00163,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00164,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00165,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00166,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00167,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00168,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00169,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00170,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00171,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00172,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00173,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00174,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00175,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00176,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00177,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00178,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00179,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00180,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00181,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00182,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00183,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00184,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00185,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00186,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00187,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00188,success,1,0,0,V3>V0>V1>V2,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,4,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00189,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00190,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00191,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00192,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00193,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00194,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00195,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00196,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00197,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00198,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00199,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00200,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00201,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00202,success,1,0,0,V0>V2>V3>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00203,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00204,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00205,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00206,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00207,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00208,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00209,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00210,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00211,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00212,success,1,0,0,V3>V1>V0>V2,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,4,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00213,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00214,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00215,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00216,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,2,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00217,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00218,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00219,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00220,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00221,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00222,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00223,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00224,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00225,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,1,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00226,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00227,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00228,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00229,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00230,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00231,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00232,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00233,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00234,success,1,0,0,V2>V1>V0>V3,ramp,homogeneous,3,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00235,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00236,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00237,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00238,success,1,0,0,V2>V1>V3>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00239,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00240,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00241,success,1,0,0,V2>V0>V3>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,1,0,mainline,homogeneous,3,0
mean_900103,mean,900103,H0,H0_00242,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00243,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00244,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
mean_900103,mean,900103,H0,H0_00245,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00246,success,1,0,0,V3>V0>V2>V1,ramp,homogeneous,2,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00247,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00248,success,1,0,0,V2>V0>V1>V3,ramp,homogeneous,2,0,ramp,homogeneous,3,0,mainline,homogeneous,1,0,mainline,homogeneous,4,0
mean_900103,mean,900103,H0,H0_00249,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00250,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00251,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00252,success,1,0,0,V3>V1>V2>V0,ramp,homogeneous,4,0,ramp,homogeneous,2,0,mainline,homogeneous,3,0,mainline,homogeneous,1,0
mean_900103,mean,900103,H0,H0_00253,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00254,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,0,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_900103,mean,900103,H0,H0_00255,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,0,ramp,homogeneous,4,0,mainline,homogeneous,3,0,mainline,homogeneous,2,0
ggi_900101,ggi,900101,H1,H1_00000,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,5
ggi_900101,ggi,900101,H1,H1_00001,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,4
ggi_900101,ggi,900101,H1,H1_00002,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,3,ramp,fast,3,5,mainline,slow,1,2,mainline,fast,4,5
ggi_900101,ggi,900101,H1,H1_00003,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,2,ramp,fast,2,2,mainline,fast,1,1,mainline,slow,4,2
ggi_900101,ggi,900101,H1,H1_00004,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,5,mainline,slow,2,0,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00005,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,4,mainline,fast,3,0,mainline,slow,2,0
ggi_900101,ggi,900101,H1,H1_00006,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,fast,3,0,mainline,slow,2,0
ggi_900101,ggi,900101,H1,H1_00007,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,8,ramp,fast,1,0,mainline,fast,2,1,mainline,slow,3,5
ggi_900101,ggi,900101,H1,H1_00008,success,1,0,0,V1>V3>V0>V2,ramp,fast,3,5,ramp,slow,1,2,mainline,fast,4,5,mainline,slow,2,5
ggi_900101,ggi,900101,H1,H1_00009,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,4,ramp,fast,1,1,mainline,slow,3,1,mainline,fast,2,3
ggi_900101,ggi,900101,H1,H1_00010,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,2,ramp,slow,3,1,mainline,fast,1,1,mainline,slow,4,2
ggi_900101,ggi,900101,H1,H1_00011,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,2,ramp,fast,4,5,mainline,fast,3,5,mainline,slow,2,5
ggi_900101,ggi,900101,H1,H1_00012,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,5,ramp,slow,2,4,mainline,fast,3,5,mainline,slow,1,2
ggi_900101,ggi,900101,H1,H1_00013,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,1,ramp,slow,4,5,mainline,fast,2,2,mainline,slow,3,4
ggi_900101,ggi,900101,H1,H1_00014,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,0,ramp,fast,3,0,mainline,slow,4,6,mainline,fast,1,0
ggi_900101,ggi,900101,H1,H1_00015,success,1,0,0,V2>V1>V0>V3,ramp,fast,3,0,ramp,slow,2,0,mainline,fast,1,0,mainline,slow,4,6
ggi_900101,ggi,900101,H1,H1_00016,success,1,0,0,V3>V1>V2>V0,ramp,slow,4,4,ramp,fast,2,1,mainline,slow,3,2,mainline,fast,1,0
ggi_900101,ggi,900101,H1,H1_00017,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,9,mainline,fast,2,0,mainline,slow,3,6
ggi_900101,ggi,900101,H1,H1_00018,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,1,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,6
ggi_900101,ggi,900101,H1,H1_00019,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,1,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,6
ggi_900101,ggi,900101,H1,H1_00020,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,1,ramp,fast,3,0,mainline,slow,4,5,mainline,fast,1,0
ggi_900101,ggi,900101,H1,H1_00021,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,6,ramp,fast,1,0,mainline,slow,2,1,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00022,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,4,ramp,fast,3,6,mainline,slow,1,2,mainline,fast,4,6
ggi_900101,ggi,900101,H1,H1_00023,success,1,0,0,V2>V1>V3>V0,ramp,fast,4,6,ramp,slow,2,3,mainline,slow,1,1,mainline,fast,3,5
ggi_900101,ggi,900101,H1,H1_00024,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,5
ggi_900101,ggi,900101,H1,H1_00025,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,slow,2,1,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00026,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,5,ramp,fast,1,0,mainline,fast,4,0,mainline,slow,2,0
ggi_900101,ggi,900101,H1,H1_00027,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,6,mainline,fast,3,0,mainline,slow,2,1
ggi_900101,ggi,900101,H1,H1_00028,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,3,ramp,slow,3,0,mainline,slow,4,0,mainline,fast,1,2
ggi_900101,ggi,900101,H1,H1_00029,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,2,ramp,slow,3,0,mainline,slow,4,3,mainline,fast,1,1
ggi_900101,ggi,900101,H1,H1_00030,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,6,mainline,slow,2,0,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00031,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,6,mainline,fast,2,1,mainline,slow,3,6
ggi_900101,ggi,900101,H1,H1_00032,success,1,0,0,V2>V1>V0>V3,ramp,fast,3,5,ramp,slow,2,5,mainline,slow,1,1,mainline,fast,4,5
ggi_900101,ggi,900101,H1,H1_00033,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,3,mainline,slow,4,3,mainline,fast,1,2
ggi_900101,ggi,900101,H1,H1_00034,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,1,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,6
ggi_900101,ggi,900101,H1,H1_00035,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,6,ramp,slow,2,5,mainline,fast,3,5,mainline,slow,1,2
ggi_900101,ggi,900101,H1,H1_00036,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,slow,2,1,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00037,success,1,0,0,V2>V0>V3>V1,ramp,slow,2,3,ramp,fast,4,6,mainline,slow,1,2,mainline,fast,3,5
ggi_900101,ggi,900101,H1,H1_00038,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,0,ramp,fast,3,0,mainline,slow,4,6,mainline,fast,1,0
ggi_900101,ggi,900101,H1,H1_00039,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,4,ramp,fast,1,0,mainline,fast,3,0,mainline,slow,2,0
ggi_900101,ggi,900101,H1,H1_00040,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,2,mainline,fast,1,1,mainline,slow,4,4
ggi_900101,ggi,900101,H1,H1_00041,success,1,0,0,V1>V3>V0>V2,ramp,fast,3,6,ramp,slow,1,2,mainline,fast,4,6,mainline,slow,2,5
ggi_900101,ggi,900101,H1,H1_00042,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,slow,2,1,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00043,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,slow,2,0,mainline,fast,3,0
ggi_900101,ggi,900101,H1,H1_00044,success,1,0,0,V3>V1>V0>V2,ramp,fast,3,0,ramp,slow,2,1,mainline,slow,4,6,mainline,fast,1,0
ggi_900101,ggi,900101,H1,H1_00045,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,2,mainline,slow,4,3,mainline,fast,1,1
