run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,window_entry_step_V0,window_exit_step_V0,window_active_steps_V0,brake_action_count_window_V0,brake_rate_window_V0,c_brake_window_V0,hard_brake_events_window_V0,hard_brake_events_episode_V0,role_V1,speed_class_V1,window_entry_step_V1,window_exit_step_V1,window_active_steps_V1,brake_action_count_window_V1,brake_rate_window_V1,c_brake_window_V1,hard_brake_events_window_V1,hard_brake_events_episode_V1,role_V2,speed_class_V2,window_entry_step_V2,window_exit_step_V2,window_active_steps_V2,brake_action_count_window_V2,brake_rate_window_V2,c_brake_window_V2,hard_brake_events_window_V2,hard_brake_events_episode_V2,role_V3,speed_class_V3,window_entry_step_V3,window_exit_step_V3,window_active_steps_V3,brake_action_count_window_V3,brake_rate_window_V3,c_brake_window_V3,hard_brake_events_window_V3,hard_brake_events_episode_V3
maximin_920104,maximin,920104,H1,H1_00137,success,1,0,0,V0>V2>V3>V1,ramp,fast,20.0,50.0,30,0,0.0,0.0,0,0,ramp,slow,32.0,62.0,30,0,0.0,0.037486,0,0,mainline,slow,20.0,51.0,31,6,0.1935483870967742,0.199458,0,1,mainline,fast,31.0,57.0,26,0,0.0,0.043994,0,0
maximin_920104,maximin,920104,H1,H1_00138,success,1,0,0,V0>V2>V3>V1,ramp,fast,20.0,50.0,30,0,0.0,0.0,0,0,ramp,slow,31.0,61.0,30,0,0.0,0.0,0,0,mainline,slow,20.0,52.0,32,0,0.0,0.0,0,1,mainline,fast,31.0,57.0,26,0,0.0,0.043994,0,0
maximin_920104,maximin,920104,H1,H1_00139,success,1,0,0,V1>V3>V2>V0,ramp,slow,31.0,64.0,33,2,0.0606060606060606,1.196984,1,1,ramp,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,fast,30.0,60.0,30,0,0.0,0.0,0,0,mainline,slow,20.0,55.0,35,0,0.0,0.0,0,1
maximin_920104,maximin,920104,H1,H1_00140,success,1,0,0,V2>V1>V0>V3,ramp,fast,29.0,58.0,29,0,0.0,0.004435,0,0,ramp,slow,18.0,49.0,31,3,0.0967741935483871,0.023326,0,1,mainline,fast,19.0,48.0,29,0,0.0,0.010984,0,0,mainline,slow,30.0,60.0,30,0,0.0,0.035902,0,0
maximin_920104,maximin,920104,H1,H1_00141,success,1,0,0,V3>V1>V0>V2,ramp,fast,31.0,59.0,28,0,0.0,0.015293,0,0,ramp,slow,20.0,50.0,30,0,0.0,0.028947,0,1,mainline,slow,32.0,61.0,29,0,0.0,0.038773,0,0,mainline,fast,20.0,49.0,29,0,0.0,0.01337,0,0
maximin_920104,maximin,920104,H1,H1_00142,success,1,0,0,V1>V3>V0>V2,ramp,slow,31.0,78.0,47,11,0.2340425531914893,2.2,11,11,ramp,fast,19.0,45.0,26,0,0.0,0.029107,0,0,mainline,slow,32.0,80.0,48,13,0.2708333333333333,2.6,13,13,mainline,fast,19.0,47.0,28,0,0.0,0.017919,0,0
maximin_920104,maximin,920104,H1,H1_00143,success,1,0,0,V1>V2>V3>V0,ramp,slow,30.0,60.0,30,0,0.0,0.00605,0,0,ramp,fast,19.0,48.0,29,0,0.0,0.0,0,0,mainline,slow,18.0,50.0,32,0,0.0,0.002516,0,1,mainline,fast,29.0,58.0,29,0,0.0,0.0,0,0
maximin_920104,maximin,920104,H1,H1_00144,success,1,0,0,V3>V1>V0>V2,ramp,fast,28.0,55.0,27,0,0.0,0.029192,0,0,ramp,slow,19.0,47.0,28,4,0.1428571428571428,0.021096,0,0,mainline,fast,29.0,56.0,27,2,0.074074074074074,0.19107,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.021472,0,0
maximin_920104,maximin,920104,H1,H1_00145,success,1,0,0,V2>V0>V1>V3,ramp,slow,20.0,55.0,35,0,0.0,0.0,0,1,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,mainline,fast,20.0,50.0,30,0,0.0,0.0,0,0,mainline,slow,31.0,65.0,34,0,0.0,0.0,0,0
maximin_920104,maximin,920104,H1,H1_00146,success,1,0,0,V1>V2>V3>V0,ramp,slow,30.0,59.0,29,0,0.0,0.035902,0,0,ramp,fast,18.0,47.0,29,0,0.0,0.010984,0,0,mainline,slow,18.0,48.0,30,0,0.0,0.006761,0,2,mainline,fast,28.0,55.0,27,0,0.0,0.043994,0,0
maximin_920104,maximin,920104,H1,H1_00147,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,48.0,29,0,0.0,0.015293,0,0,ramp,slow,31.0,61.0,30,0,0.0,0.035902,0,0,mainline,slow,19.0,49.0,30,3,0.1,0.02107,0,1,mainline,fast,30.0,57.0,27,0,0.0,0.044065,0,0
maximin_920104,maximin,920104,H1,H1_00148,success,1,0,0,V3>V0>V2>V1,ramp,slow,19.0,47.0,28,5,0.1785714285714285,0.021096,0,0,ramp,fast,29.0,57.0,28,0,0.0,0.00177,0,6,mainline,fast,29.0,56.0,27,0,0.0,0.001494,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.02664,0,0
maximin_920104,maximin,920104,H1,H1_00149,success,1,0,0,V0>V2>V3>V1,ramp,fast,20.0,49.0,29,0,0.0,0.004442,0,0,ramp,slow,32.0,62.0,30,0,0.0,0.037486,0,0,mainline,slow,20.0,51.0,31,0,0.0,0.024659,0,1,mainline,fast,31.0,60.0,29,0,0.0,0.00444,0,0
maximin_920104,maximin,920104,H1,H1_00150,success,1,0,0,V2>V1>V0>V3,ramp,fast,30.0,59.0,29,0,0.0,0.015188,0,0,ramp,slow,19.0,50.0,31,0,0.0,0.009474,0,1,mainline,fast,20.0,49.0,29,0,0.0,0.008052,0,0,mainline,slow,31.0,60.0,29,0,0.0,0.037486,0,0
maximin_920104,maximin,920104,H1,H1_00151,success,1,0,0,V3>V1>V0>V2,ramp,fast,30.0,60.0,30,0,0.0,0.004442,0,0,ramp,slow,20.0,50.0,30,0,0.0,0.022279,0,1,mainline,slow,32.0,61.0,29,0,0.0,0.035902,0,0,mainline,fast,20.0,48.0,28,0,0.0,0.013364,0,0
maximin_920104,maximin,920104,H1,H1_00152,collision,0,1,0,V1>V3,ramp,slow,32.0,,31,0,0.0,0.0,0,0,ramp,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,12,mainline,slow,32.0,,31,5,0.1612903225806451,1.0,5,5,mainline,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,12
maximin_920104,maximin,920104,H1,H1_00153,success,1,0,0,V1>V2>V3>V0,ramp,slow,32.0,62.0,30,0,0.0,0.037486,0,0,ramp,fast,20.0,50.0,30,0,0.0,0.004443,0,0,mainline,slow,20.0,51.0,31,0,0.0,0.016344,0,1,mainline,fast,31.0,60.0,29,0,0.0,0.00444,0,0
maximin_920104,maximin,920104,H1,H1_00154,success,1,0,0,V3>V0>V1>V2,ramp,fast,20.0,48.0,28,0,0.0,0.017086,0,1,ramp,slow,33.0,71.0,38,0,0.0,0.0,0,0,mainline,slow,33.0,73.0,40,6,0.15,1.2,6,7,mainline,fast,20.0,47.0,27,0,0.0,0.024357,0,0
maximin_920104,maximin,920104,H1,H1_00155,success,1,0,0,V0>V3>V2>V1,ramp,fast,19.0,45.0,26,0,0.0,0.029107,0,0,ramp,slow,31.0,62.0,31,5,0.1612903225806451,0.18677,0,0,mainline,slow,30.0,61.0,31,0,0.0,0.0,0,0,mainline,fast,19.0,46.0,27,4,0.1481481481481481,0.825603,4,4
maximin_920104,maximin,920104,H1,H1_00156,collision,0,1,0,V1>V2>V0>V3,ramp,slow,31.0,61.0,30,6,0.2,0.003633,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.029107,0,0,mainline,fast,19.0,46.0,27,3,0.1111111111111111,0.607339,3,3,mainline,slow,30.0,61.0,31,4,0.1290322580645161,1.0,3,3
maximin_920104,maximin,920104,H1,H1_00157,success,1,0,0,V1>V3>V2>V0,ramp,slow,31.0,60.0,29,0,0.0,0.035902,0,0,ramp,fast,19.0,48.0,29,0,0.0,0.008052,0,0,mainline,fast,29.0,56.0,27,0,0.0,0.043994,0,0,mainline,slow,19.0,49.0,30,4,0.1333333333333333,0.028377,0,1
maximin_920104,maximin,920104,H1,H1_00158,success,1,0,0,V1>V3>V2>V0,ramp,slow,32.0,61.0,29,0,0.0,0.035902,0,0,ramp,fast,20.0,49.0,29,0,0.0,0.01337,0,0,mainline,fast,30.0,59.0,29,0,0.0,0.0,0,0,mainline,slow,20.0,50.0,30,4,0.1333333333333333,0.205004,0,1
maximin_920104,maximin,920104,H1,H1_00159,collision,0,1,0,V2>V0>V1>V3,ramp,fast,21.0,48.0,27,0,0.0,0.018046,0,0,ramp,slow,32.0,62.0,30,0,0.0,0.0,0,1,mainline,fast,20.0,46.0,26,0,0.0,0.041718,0,0,mainline,slow,33.0,63.0,30,4,0.1333333333333333,0.053435,0,2
maximin_920104,maximin,920104,H1,H1_00160,success,1,0,0,V2>V0>V1>V3,ramp,slow,19.0,49.0,30,0,0.0,0.010418,0,1,ramp,fast,30.0,59.0,29,0,0.0,0.008049,0,0,mainline,fast,20.0,48.0,28,0,0.0,0.016852,0,0,mainline,slow,32.0,61.0,29,0,0.0,0.037486,0,0
maximin_920104,maximin,920104,H1,H1_00161,collision,0,1,0,V1>V3>V0>V2,ramp,fast,30.0,62.0,32,2,0.0625,0.463015,2,2,ramp,slow,18.0,46.0,28,0,0.0,0.021898,0,0,mainline,fast,30.0,63.0,33,9,0.2727272727272727,1.0,5,5,mainline,slow,19.0,47.0,28,7,0.25,0.027065,0,0
maximin_920104,maximin,920104,H1,H1_00162,collision,0,1,0,V1>V2>V0>V3,ramp,slow,31.0,61.0,30,6,0.2,0.003633,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.041663,0,0,mainline,fast,19.0,46.0,27,1,0.037037037037037,0.207561,1,1,mainline,slow,31.0,61.0,30,4,0.1333333333333333,1.0,3,3
maximin_920104,maximin,920104,H1,H1_00163,collision,0,1,0,V1>V2,ramp,slow,33.0,,31,2,0.064516129032258,0.4,2,2,ramp,fast,23.0,60.0,37,9,0.2432432432432432,1.8,9,9,mainline,fast,23.0,61.0,38,10,0.2631578947368421,2.0,10,11,mainline,slow,33.0,,31,7,0.2258064516129032,1.4,7,7
maximin_920104,maximin,920104,H1,H1_00164,success,1,0,0,V3>V1>V0>V2,ramp,fast,31.0,59.0,28,0,0.0,0.016688,0,0,ramp,slow,20.0,50.0,30,2,0.0666666666666666,0.013641,0,1,mainline,slow,31.0,61.0,30,0,0.0,0.038773,0,0,mainline,fast,20.0,49.0,29,0,0.0,0.008049,0,0
maximin_920104,maximin,920104,H1,H1_00165,collision,0,1,0,V0>V3>V1>V2,ramp,slow,18.0,47.0,29,0,0.0,0.022864,0,0,ramp,fast,29.0,62.0,33,0,0.0,0.406402,1,3,mainline,fast,29.0,63.0,34,8,0.2352941176470588,1.257218,6,11,mainline,slow,19.0,47.0,28,6,0.2142857142857142,0.027065,0,0
maximin_920104,maximin,920104,H1,H1_00166,success,1,0,0,V1>V3>V2>V0,ramp,fast,29.0,56.0,27,1,0.037037037037037,0.011275,0,1,ramp,slow,18.0,46.0,28,0,0.0,0.006706,0,0,mainline,fast,29.0,55.0,26,0,0.0,0.022282,0,1,mainline,slow,19.0,47.0,28,7,0.25,0.022963,0,0
maximin_920104,maximin,920104,H1,H1_00167,collision,0,1,0,V0>V2>V1>V3,ramp,fast,18.0,45.0,27,0,0.0,0.015918,0,0,ramp,slow,31.0,61.0,30,9,0.3,0.580887,1,1,mainline,fast,19.0,46.0,27,2,0.074074074074074,0.414721,2,2,mainline,slow,30.0,61.0,31,4,0.1290322580645161,1.0,3,5
maximin_920104,maximin,920104,H1,H1_00168,success,1,0,0,V0>V3>V2>V1,ramp,slow,19.0,47.0,28,0,0.0,0.016816,0,0,ramp,fast,31.0,58.0,27,0,0.0,0.004172,0,4,mainline,fast,30.0,57.0,27,0,0.0,0.008806,0,3,mainline,slow,20.0,48.0,28,7,0.25,0.002824,0,0
maximin_920104,maximin,920104,H1,H1_00169,success,1,0,0,V2>V1>V0>V3,ramp,fast,31.0,60.0,29,0,0.0,0.013325,0,0,ramp,slow,20.0,50.0,30,5,0.1666666666666666,0.008377,0,1,mainline,fast,20.0,49.0,29,0,0.0,0.008049,0,0,mainline,slow,32.0,61.0,29,0,0.0,0.037486,0,0
maximin_920104,maximin,920104,H1,H1_00170,success,1,0,0,V0>V3>V2>V1,ramp,fast,18.0,47.0,29,0,0.0,0.010984,0,0,ramp,slow,30.0,60.0,30,0,0.0,0.035902,0,0,mainline,fast,29.0,55.0,26,0,0.0,0.044065,0,0,mainline,slow,19.0,49.0,30,0,0.0,0.007149,0,2
maximin_920104,maximin,920104,H1,H1_00171,success,1,0,0,V3>V1>V0>V2,ramp,fast,31.0,60.0,29,0,0.0,0.015188,0,0,ramp,slow,19.0,50.0,31,2,0.064516129032258,0.013641,0,1,mainline,slow,32.0,61.0,29,0,0.0,0.037486,0,0,mainline,fast,20.0,49.0,29,0,0.0,0.008049,0,0
maximin_920104,maximin,920104,H1,H1_00172,success,1,0,0,V2>V0>V1>V3,ramp,slow,19.0,49.0,30,0,0.0,0.010418,0,1,ramp,fast,29.0,59.0,30,0,0.0,0.00804,0,0,mainline,fast,19.0,48.0,29,0,0.0,0.016852,0,0,mainline,slow,31.0,60.0,29,0,0.0,0.035902,0,0
maximin_920104,maximin,920104,H1,H1_00173,success,1,0,0,V1>V3>V0>V2,ramp,slow,31.0,71.0,40,0,0.0,0.0,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.029107,0,0,mainline,slow,32.0,73.0,41,5,0.1219512195121951,1.0,5,5,mainline,fast,19.0,47.0,28,0,0.0,0.015806,0,0
maximin_920104,maximin,920104,H1,H1_00174,collision,0,1,0,V1>V3,ramp,slow,31.0,,31,6,0.1935483870967742,1.2,6,6,ramp,fast,21.0,59.0,38,9,0.2368421052631578,1.8,9,9,mainline,slow,31.0,,31,9,0.2903225806451613,1.8,9,9,mainline,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,11
maximin_920104,maximin,920104,H1,H1_00175,collision,0,1,0,V1>V2,ramp,slow,31.0,,31,0,0.0,0.0,0,0,ramp,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,11,mainline,fast,21.0,59.0,38,11,0.2894736842105263,2.2,11,12,mainline,slow,32.0,,30,5,0.1666666666666666,1.0,5,5
maximin_920104,maximin,920104,H1,H1_00176,success,1,0,0,V2>V0>V1>V3,ramp,slow,20.0,51.0,31,0,0.0,0.024659,0,1,ramp,fast,31.0,60.0,29,0,0.0,0.00444,0,0,mainline,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,slow,32.0,62.0,30,0,0.0,0.037486,0,0
maximin_920104,maximin,920104,H1,H1_00177,success,1,0,0,V2>V0>V3>V1,ramp,slow,19.0,47.0,28,4,0.1428571428571428,0.021096,0,0,ramp,fast,29.0,56.0,27,1,0.037037037037037,0.00477,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.02664,0,0,mainline,fast,28.0,55.0,27,0,0.0,0.022311,0,1
maximin_920104,maximin,920104,H1,H1_00178,collision,0,1,0,V0>V2,ramp,fast,23.0,61.0,38,10,0.2631578947368421,2.0,10,12,ramp,slow,33.0,,31,8,0.2580645161290322,1.6,8,8,mainline,fast,23.0,61.0,38,10,0.2631578947368421,2.0,10,12,mainline,slow,33.0,,31,9,0.2903225806451613,1.8,9,9
maximin_920104,maximin,920104,H1,H1_00179,success,1,0,0,V2>V1>V0>V3,ramp,fast,29.0,58.0,29,0,0.0,0.008045,0,0,ramp,slow,19.0,49.0,30,0,0.0,0.007149,0,2,mainline,fast,19.0,48.0,29,0,0.0,0.010987,0,0,mainline,slow,31.0,60.0,29,0,0.0,0.037486,0,0
maximin_920104,maximin,920104,H1,H1_00180,success,1,0,0,V1>V2>V3>V0,ramp,slow,31.0,61.0,30,0,0.0,0.037486,0,0,ramp,fast,19.0,48.0,29,0,0.0,0.010984,0,0,mainline,slow,19.0,49.0,30,4,0.1333333333333333,0.01626,0,1,mainline,fast,29.0,56.0,27,0,0.0,0.044065,0,0
maximin_920104,maximin,920104,H1,H1_00181,success,1,0,0,V1>V2>V3>V0,ramp,slow,31.0,61.0,30,0,0.0,0.033002,0,0,ramp,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,slow,19.0,51.0,32,2,0.0625,0.406406,0,1,mainline,fast,31.0,60.0,29,0,0.0,0.010926,0,0
maximin_920104,maximin,920104,H1,H1_00182,success,1,0,0,V2>V1>V0>V3,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,ramp,slow,19.0,54.0,35,0,0.0,0.0,0,1,mainline,fast,19.0,49.0,30,0,0.0,0.0,0,0,mainline,slow,30.0,65.0,35,0,0.0,0.0,0,1
maximin_920104,maximin,920104,H1,H1_00183,success,1,0,0,V1>V3>V2>V0,ramp,slow,32.0,62.0,30,0,0.0,0.037486,0,0,ramp,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,fast,31.0,60.0,29,0,0.0,0.004438,0,0,mainline,slow,20.0,51.0,31,0,0.0,0.016344,0,1
maximin_920104,maximin,920104,H1,H1_00184,collision,0,1,0,V3>V1>V0>V2,ramp,slow,30.0,62.0,32,3,0.09375,0.8,2,2,ramp,fast,19.0,46.0,27,3,0.1111111111111111,0.607404,3,3,mainline,slow,31.0,62.0,31,7,0.2258064516129032,0.192339,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.041663,0,0
maximin_920104,maximin,920104,H1,H1_00185,success,1,0,0,V1>V2>V0>V3,ramp,slow,33.0,71.0,38,0,0.0,0.0,0,0,ramp,fast,20.0,46.0,26,0,0.0,0.029154,0,0,mainline,fast,21.0,50.0,29,0,0.0,0.0,0,0,mainline,slow,33.0,73.0,40,5,0.125,1.0,5,5
maximin_920104,maximin,920104,H1,H1_00186,success,1,0,0,V3>V0>V1>V2,ramp,slow,20.0,53.0,33,0,0.0,0.307794,1,1,ramp,fast,32.0,60.0,28,0,0.0,0.013212,0,0,mainline,slow,32.0,61.0,29,2,0.0689655172413793,0.025644,0,0,mainline,fast,21.0,51.0,30,0,0.0,0.0,0,0
maximin_920104,maximin,920104,H1,H1_00187,success,1,0,0,V1>V3>V2>V0,ramp,fast,30.0,57.0,27,2,0.074074074074074,0.00848,0,0,ramp,slow,19.0,47.0,28,0,0.0,0.00682,0,0,mainline,fast,30.0,56.0,26,0,0.0,0.03413,0,1,mainline,slow,20.0,48.0,28,7,0.25,0.023213,0,0
maximin_920104,maximin,920104,H1,H1_00188,collision,0,1,0,V0>V3,ramp,fast,21.0,59.0,38,9,0.2368421052631578,1.8,9,9,ramp,slow,31.0,,31,3,0.0967741935483871,0.6,3,3,mainline,slow,31.0,,31,8,0.2580645161290322,1.6,8,8,mainline,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,11
maximin_920104,maximin,920104,H1,H1_00189,collision,0,1,0,V1>V3>V0>V2,ramp,slow,32.0,62.0,30,7,0.2333333333333333,0.003633,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.029154,0,0,mainline,slow,31.0,62.0,31,3,0.0967741935483871,0.8,2,2,mainline,fast,20.0,50.0,30,0,0.0,0.0,0,0
maximin_920104,maximin,920104,H1,H1_00190,success,1,0,0,V1>V2>V3>V0,ramp,slow,30.0,59.0,29,4,0.1379310344827586,0.007437,0,1,ramp,fast,19.0,49.0,30,0,0.0,0.0,0,0,mainline,slow,19.0,51.0,32,0,0.0,0.0,0,1,mainline,fast,30.0,58.0,28,0,0.0,0.015188,0,0
maximin_920104,maximin,920104,H1,H1_00191,success,1,0,0,V1>V3>V2>V0,ramp,slow,31.0,61.0,30,0,0.0,0.0,0,0,ramp,fast,20.0,50.0,30,0,0.0,0.0,0,0,mainline,fast,31.0,57.0,26,0,0.0,0.043994,0,0,mainline,slow,20.0,52.0,32,0,0.0,0.0,0,1
maximin_920104,maximin,920104,H1,H1_00192,collision,0,1,0,V2>V0>V1>V3,ramp,fast,20.0,48.0,28,0,0.0,0.018046,0,0,ramp,slow,31.0,64.0,33,6,0.1818181818181818,2.0,2,4,mainline,fast,19.0,46.0,27,0,0.0,0.041718,0,0,mainline,slow,32.0,64.0,32,15,0.46875,2.094897,1,1
maximin_920104,maximin,920104,H1,H1_00193,success,1,0,0,V3>V1>V0>V2,ramp,slow,31.0,61.0,30,0,0.0,0.0,0,1,ramp,fast,19.0,47.0,28,0,0.0,0.018046,0,0,mainline,slow,31.0,62.0,31,4,0.1290322580645161,0.052675,0,2,mainline,fast,18.0,45.0,27,0,0.0,0.041663,0,0
maximin_920104,maximin,920104,H1,H1_00194,success,1,0,0,V1>V3>V0>V2,ramp,slow,31.0,60.0,29,7,0.2413793103448276,0.007705,0,0,ramp,fast,20.0,50.0,30,0,0.0,0.0,0,0,mainline,fast,31.0,61.0,30,2,0.0666666666666666,0.4,2,2,mainline,slow,20.0,51.0,31,0,0.0,0.012145,0,1
maximin_920104,maximin,920104,H1,H1_00195,success,1,0,0,V3>V0>V1>V2,ramp,slow,18.0,48.0,30,0,0.0,0.006761,0,2,ramp,fast,29.0,58.0,29,0,0.0,0.0,0,0,mainline,slow,30.0,60.0,30,0,0.0,0.035902,0,0,mainline,fast,18.0,47.0,29,0,0.0,0.008052,0,0
maximin_920104,maximin,920104,H1,H1_00196,success,1,0,0,V1>V2>V3>V0,ramp,slow,31.0,61.0,30,0,0.0,0.037486,0,0,ramp,fast,19.0,48.0,29,0,0.0,0.013364,0,0,mainline,slow,19.0,49.0,30,2,0.0666666666666666,0.023326,0,1,mainline,fast,30.0,59.0,29,0,0.0,0.0,0,0
maximin_920104,maximin,920104,H1,H1_00197,success,1,0,0,V0>V3>V2>V1,ramp,fast,20.0,49.0,29,0,0.0,0.0,0,0,ramp,slow,32.0,62.0,30,0,0.0,0.037486,0,0,mainline,fast,31.0,60.0,29,0,0.0,0.00444,0,0,mainline,slow,20.0,51.0,31,0,0.0,0.016344,0,1
maximin_920104,maximin,920104,H1,H1_00198,success,1,0,0,V1>V2>V3>V0,ramp,slow,32.0,61.0,29,0,0.0,0.038773,0,0,ramp,fast,20.0,49.0,29,0,0.0,0.004442,0,0,mainline,slow,20.0,51.0,31,2,0.064516129032258,0.024659,0,1,mainline,fast,31.0,59.0,28,0,0.0,0.013343,0,0
maximin_920104,maximin,920104,H1,H1_00199,success,1,0,0,V0>V3>V1>V2,ramp,slow,19.0,47.0,28,0,0.0,0.023417,0,0,ramp,fast,30.0,56.0,26,1,0.0384615384615384,0.013219,0,0,mainline,fast,29.0,56.0,27,0,0.0,0.041798,0,0,mainline,slow,20.0,48.0,28,5,0.1785714285714285,0.021383,0,0
maximin_920104,maximin,920104,H1,H1_00200,success,1,0,0,V1>V2>V0>V3,ramp,fast,28.0,55.0,27,1,0.037037037037037,0.024165,0,0,ramp,slow,18.0,47.0,29,4,0.1379310344827586,1.097232,1,1,mainline,slow,19.0,47.0,28,11,0.3928571428571428,0.022963,0,0,mainline,fast,28.0,56.0,28,11,0.3928571428571428,1.473704,5,9
maximin_920104,maximin,920104,H1,H1_00201,success,1,0,0,V1>V3>V2>V0,ramp,slow,31.0,60.0,29,0,0.0,0.038773,0,0,ramp,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,fast,30.0,59.0,29,0,0.0,0.016752,0,0,mainline,slow,20.0,51.0,31,0,0.0,0.012179,0,1
maximin_920104,maximin,920104,H1,H1_00202,success,1,0,0,V0>V2>V3>V1,ramp,fast,20.0,50.0,30,0,0.0,0.0,0,0,ramp,slow,31.0,61.0,30,0,0.0,0.0,0,0,mainline,slow,20.0,52.0,32,0,0.0,0.0,0,1,mainline,fast,31.0,58.0,27,0,0.0,0.043994,0,0
maximin_920104,maximin,920104,H1,H1_00203,success,1,0,0,V2>V0>V3>V1,ramp,slow,20.0,52.0,32,1,0.03125,0.205336,1,2,ramp,fast,28.0,55.0,27,0,0.0,0.024165,0,0,mainline,slow,19.0,49.0,30,0,0.0,0.030071,0,0,mainline,fast,27.0,54.0,27,0,0.0,0.035943,0,0
maximin_920104,maximin,920104,H1,H1_00204,collision,0,1,0,V1>V3>V0>V2,ramp,slow,31.0,61.0,30,6,0.2,0.003633,0,0,ramp,fast,19.0,45.0,26,0,0.0,0.029107,0,0,mainline,slow,31.0,61.0,30,4,0.1333333333333333,1.0,3,3,mainline,fast,19.0,46.0,27,2,0.074074074074074,0.42846,2,2
maximin_920104,maximin,920104,H1,H1_00205,success,1,0,0,V0>V3>V1>V2,ramp,slow,18.0,46.0,28,0,0.0,0.016464,0,0,ramp,fast,31.0,59.0,28,0,0.0,0.024672,0,0,mainline,fast,31.0,60.0,29,3,0.1034482758620689,0.234726,1,1,mainline,slow,19.0,47.0,28,8,0.2857142857142857,0.002793,0,0
maximin_920104,maximin,920104,H1,H1_00206,collision,0,1,0,V1>V2>V0>V3,ramp,slow,32.0,62.0,30,6,0.2,0.003841,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.029154,0,0,mainline,fast,20.0,47.0,27,4,0.1481481481481481,0.839109,4,4,mainline,slow,31.0,62.0,31,4,0.1290322580645161,1.0,3,3
maximin_920104,maximin,920104,H1,H1_00207,success,1,0,0,V0>V3>V2>V1,ramp,slow,19.0,47.0,28,0,0.0,0.023417,0,0,ramp,fast,30.0,57.0,27,1,0.037037037037037,0.024165,0,0,mainline,fast,29.0,56.0,27,0,0.0,0.041762,0,0,mainline,slow,20.0,48.0,28,6,0.2142857142857142,0.021383,0,0
maximin_920104,maximin,920104,H1,H1_00208,success,1,0,0,V3>V1>V2>V0,ramp,fast,28.0,55.0,27,1,0.037037037037037,0.037857,0,0,ramp,slow,19.0,47.0,28,4,0.1428571428571428,0.021096,0,0,mainline,fast,28.0,54.0,26,0,0.0,0.03187,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.022801,0,0
maximin_920104,maximin,920104,H1,H1_00209,success,1,0,0,V2>V1>V0>V3,ramp,fast,30.0,59.0,29,0,0.0,0.016595,0,0,ramp,slow,19.0,50.0,31,2,0.064516129032258,7e-06,0,1,mainline,fast,20.0,49.0,29,0,0.0,0.0,0,0,mainline,slow,31.0,60.0,29,0,0.0,0.026775,0,0
maximin_920104,maximin,920104,H1,H1_00210,success,1,0,0,V2>V0>V1>V3,ramp,fast,19.0,48.0,29,2,0.0689655172413793,0.425824,2,2,ramp,slow,32.0,70.0,38,0,0.0,0.0,0,0,mainline,fast,19.0,47.0,28,0,0.0,0.021271,0,0,mainline,slow,32.0,72.0,40,6,0.15,1.2,6,7
maximin_920104,maximin,920104,H1,H1_00211,collision,0,1,0,V0>V3>V1>V2,ramp,slow,19.0,47.0,28,0,0.0,0.022864,0,0,ramp,fast,31.0,64.0,33,2,0.0606060606060606,0.489723,2,4,mainline,fast,31.0,65.0,34,12,0.3529411764705882,1.593513,6,6,mainline,slow,20.0,48.0,28,6,0.2142857142857142,0.027525,0,0
maximin_920104,maximin,920104,H1,H1_00212,collision,0,1,0,V1>V3,ramp,slow,31.0,,31,2,0.064516129032258,0.4,2,2,ramp,fast,21.0,59.0,38,9,0.2368421052631578,1.8,9,11,mainline,slow,31.0,,31,7,0.2258064516129032,1.4,7,7,mainline,fast,21.0,59.0,38,10,0.2631578947368421,2.0,10,12
maximin_920104,maximin,920104,H1,H1_00213,success,1,0,0,V0>V3>V1>V2,ramp,fast,18.0,45.0,27,0,0.0,0.029107,0,0,ramp,slow,31.0,71.0,40,0,0.0,0.0,0,0,mainline,slow,32.0,72.0,40,5,0.125,1.0,5,5,mainline,fast,19.0,46.0,27,0,0.0,0.015806,0,0
